measurement_interval,initial_history_months,section,scope,evaluation_scope,n_full_features,n_without_lithology,mae_full_features,mae_without_lithology,mae_abs_diff,mae_rel_diff,rmse_full_features,rmse_without_lithology,rmse_abs_diff,rmse_rel_diff,mean_signed_error_full_features,mean_signed_error_without_lithology,mean_signed_error_abs_diff,mean_signed_error_rel_diff,coverage_90_full_features,coverage_90_without_lithology,coverage_90_abs_diff,mean_width_90_full_features,mean_width_90_without_lithology,mean_width_90_abs_diff
6,60,S1,monthly,full_period,114,114,0.18827330436190562,0.1882388574452847,-3.4446916620911594e-05,-0.0001829622990771783,0.2250055559379752,0.2248592947236552,-0.00014626121431998707,-0.0006500337901002999,0.016564617705261152,0.016731466206648213,0.00016684850138706103,0.010072583886682012,0.8596491228070176,0.868421052631579,0.00877192982456143,0.7681710905560915,0.7667188880289598,-0.0014522025271316297
6,60,S1,endpoint,full_period,19,19,1.0317875811094546,1.0306450550781099,-0.0011425260313446817,-0.001107326791156134,1.158557523799329,1.1573252424547065,-0.00123228134462261,-0.0010636341479027419,0.09938770623156701,0.10038879723988928,0.001001091008322269,0.010072583886681023,,,,,,
6,60,S1,monthly,shared_period,78,78,0.18435480254797157,0.18438549764763215,3.069509966058259e-05,0.0001665001358052244,0.22443403883504673,0.2243723027362506,-6.173609879611686e-05,-0.0002750745792241047,0.054273527562329206,0.054340703222182575,6.717565985336904e-05,0.0012377242252444836,0.9487179487179487,0.9487179487179487,0.0,0.8807015376846667,0.8788224517036076,-0.0018790859810591254
6,60,S1,endpoint,shared_period,13,13,1.0133800962546775,1.0132360495396715,-0.00014404671500600763,-0.00014214480384841361,1.1487232438461672,1.1483742412977938,-0.0003490025483734449,-0.0003038177822579013,0.32564116537397525,0.32604421933309535,0.0004030539591201032,0.0012377242252441425,,,,,,
6,60,S2,monthly,full_period,114,114,0.22295721862331105,0.22280879153303734,-0.0001484270902737117,-0.0006657200479544961,0.2650604440953705,0.26471331226687,-0.00034713182850049096,-0.0013096327129656156,0.027475502847777007,0.027480342721423294,4.839873646286796e-06,0.00017615232278372594,0.9385964912280702,0.9385964912280702,0.0,0.8689252299446444,0.8679850441746888,-0.0009401857699555816
6,60,S2,endpoint,full_period,19,19,0.9732148033239945,0.9731623149122687,-5.248841172578178e-05,-5.393301822630392e-05,1.1214502783613685,1.1214532152608154,2.936899446970287e-06,2.6188405350093644e-06,0.1648530170866619,0.16488205632853994,2.9039241878053845e-05,0.00017615232278574649,,,,,,
6,60,S2,monthly,shared_period,78,78,0.2457196002482816,0.24543408461408087,-0.00028551563420073367,-0.0011619571003381134,0.2882557882596033,0.28783464245884954,-0.00042114580075375274,-0.0014610142030329974,0.03398638566880837,0.03402062654304145,3.4240874233079643e-05,0.0010074879561113447,0.9102564102564102,0.9102564102564102,0.0,0.8987888857060858,0.8978710752409322,-0.0009178104651536012
6,60,S2,endpoint,shared_period,13,13,1.1590531220934588,1.1583958111395658,-0.0006573109538929867,-0.0005671102914642641,1.270207566625189,1.2697623049174513,-0.0004452617077377319,-0.0003505424778099429,0.20391831401285032,0.20412375925824908,0.00020544524539875542,0.0010074879561127053,,,,,,
6,60,S3,monthly,full_period,114,114,0.14706588997056483,0.14663789108017136,-0.00042799889039346617,-0.0029102526117995814,0.25060585299649163,0.2504746316354133,-0.00013122136107834859,-0.0005236165057971955,-0.054439797784847095,-0.05474160228816745,-0.0003018045033203534,-0.0055438211676156965,0.9473684210526315,0.9473684210526315,0.0,0.7685149783480124,0.7665155903966696,-0.0019993879513428015
6,60,S3,endpoint,full_period,19,19,0.6848676175658204,0.6852582501539937,0.0003906325881732897,0.0005703767825403825,0.9555321940272861,0.9566913836178441,0.0011591895905580518,0.0012131350443279258,-0.32663878670908264,-0.3284496137290048,-0.0018108270199221344,-0.005543821167615737,,,,,,
6,60,S3,monthly,shared_period,78,78,0.16331333516075047,0.16285685895168353,-0.00045647620906694164,-0.0027950945256101033,0.28568644247997976,0.285565648572458,-0.00012079390752178787,-0.00042281988068178217,-0.05473174141710945,-0.054963504150177,-0.00023176273306754758,-0.004234521450748089,0.9487179487179487,0.9487179487179487,0.0,0.8012836775338977,0.7992922131746247,-0.0019914643592729986
6,60,S3,endpoint,shared_period,13,13,0.7941114874460582,0.7947320469444985,0.0006205594984403096,0.0007814513556982923,1.0724132440843421,1.0733215448443916,0.0009083007600494408,0.0008469689879902357,-0.32839044850265675,-0.32978102490106215,-0.0013905763984053965,-0.004234521450748426,,,,,,
6,60,S4,monthly,full_period,114,114,0.32313676157179466,0.3210618683037313,-0.0020748932680633714,-0.006421099406860184,0.38064705021072054,0.37912074066953205,-0.0015263095411884864,-0.004009776354088503,0.14246784264627171,0.14133091144438584,-0.0011369312018858768,-0.007980265446348637,1.0,1.0,0.0,3.035643809964722,3.0343205980486356,-0.0013232119160861977
6,60,S4,endpoint,full_period,19,19,1.2332523758441696,1.22949424432337,-0.0037581315207995125,-0.0030473336961763776,1.5044370246182464,1.497449805387527,-0.0069872192307194325,-0.004644407918963874,0.8548070558776303,0.8479854686663151,-0.006821587211315205,-0.007980265446348571,,,,,,
6,60,S4,monthly,shared_period,78,78,0.3231970435282105,0.32155954983191665,-0.0016374936962938458,-0.005066549119441174,0.3798217045083165,0.37867587601491143,-0.0011458284934050544,-0.0030167535972920306,0.1528406512814478,0.15214244630869023,-0.0006982049727575768,-0.004568188939942882,1.0,1.0,0.0,2.9751626797182076,2.974039541762839,-0.0011231379553686693
6,60,S4,endpoint,shared_period,13,13,1.1993688763535046,1.1976145120386366,-0.0017543643148680843,-0.0014627395703329883,1.4873645176616554,1.4826280796314268,-0.004736438030228607,-0.0031844500618281174,0.9170439076886867,0.912854677852141,-0.004189229836545683,-0.004568188939943125,,,,,,
6,60,S5,monthly,full_period,114,114,0.42712032250339926,0.42689535402617446,-0.00022496847722480728,-0.0005267098411666348,0.5380718604338175,0.5378178445240064,-0.00025401590981111166,-0.0004720854749889963,0.09611182669713213,0.09541658311246576,-0.000695243584666369,-0.007233694421990571,1.0,1.0,0.0,2.672064726728008,2.6703931638244383,-0.0016715629035699564
6,60,S5,endpoint,full_period,19,19,2.2694143634428947,2.2681058558555693,-0.0013085075873253693,-0.0005765838131650193,2.889933994021811,2.8879390116702184,-0.001994982351592789,-0.0006903210785158618,0.5766709601827928,0.5724994986747945,-0.0041714615079982975,-0.007233694421990714,,,,,,
6,60,S5,monthly,shared_period,78,78,0.47874005984338847,0.47860864142386933,-0.0001314184195191359,-0.00027450892570412254,0.5923910492290387,0.5921966842453481,-0.00019436498369063138,-0.0003281024990900617,0.05328597538769198,0.05274043360203489,-0.0005455417856570915,-0.010237999430204689,1.0,1.0,0.0,2.703456745057369,2.701986393123825,-0.0014703519335443893
6,60,S5,endpoint,shared_period,13,13,2.582755476565405,2.581373368632754,-0.0013821079326512553,-0.0005351292234947489,3.220652411487929,3.2186142457205342,-0.002038165767394684,-0.0006328425135617349,0.31971585232615196,0.3164426016122093,-0.003273250713942688,-0.01023799943020512,,,,,,
